NOC,Team,Year,Sport,Golds,Silvers,Bronzes,None,Medals
GER,Germany,2000,Table Tennis,0,1,0,3,1
GER,Germany,2000,Taekwondo,0,1,0,2,1
GER,Germany,2000,Tennis,0,1,0,3,1
GER,Germany,2000,Trampolining,0,0,0,2,0
GER,Germany,2000,Triathlon,0,0,0,2,0
GER,Germany,2000,Volleyball,0,0,0,1,0
GER,Germany,2000,Weightlifting,0,1,0,4,1
GER,Germany,2000,Wrestling,0,0,0,10,0
GER,Germany,2004,Archery,0,0,0,3,0
GER,Germany,2004,Athletics,0,2,0,36,2
GER,Germany,2004,Badminton,0,1,0,3,1
GER,Germany,2004,Beach Volleyball,0,1,0,1,1
GER,Germany,2004,Boxing,0,0,1,3,1
GER,Germany,2004,Canoeing,3,4,1,9,8
GER,Germany,2004,Cycling,1,1,3,15,5
GER,Germany,2004,Diving,0,2,0,5,2
GER,Germany,2004,Equestrianism,1,0,2,5,3
GER,Germany,2004,Fencing,0,1,1,6,2
GER,Germany,2004,Football,0,0,1,0,1
GER,Germany,2004,Gymnastics,0,0,0,13,0
GER,Germany,2004,Handball,0,0,0,1,0
GER,Germany,2004,Hockey,1,0,0,1,1
GER,Germany,2004,Judo,1,0,3,8,4
GER,Germany,2004,Modern Pentathlon,0,0,0,2,0
GER,Germany,2004,Rhythmic Gymnastics,0,0,0,1,0
GER,Germany,2004,Rowing,2,2,0,10,4
GER,Germany,2004,Sailing,0,0,0,10,0
GER,Germany,2004,Shooting,2,1,0,16,3
GER,Germany,2004,Swimming,0,1,5,26,6
GER,Germany,2004,Table Tennis,0,0,0,4,0
GER,Germany,2004,Tennis,0,0,0,2,0
GER,Germany,2004,Trampolining,1,0,0,1,1
GER,Germany,2004,Triathlon,0,0,0,2,0
GER,Germany,2004,Volleyball,0,0,0,1,0
GER,Germany,2004,Water Polo,0,0,0,1,0
GER,Germany,2004,Weightlifting,0,0,0,3,0
GER,Germany,2004,Wrestling,0,0,0,9,0
GER,Germany,2008,Archery,0,0,0,2,0
GER,Germany,2008,Athletics,0,0,1,27,1
GER,Germany,2008,Badminton,0,0,1,2,1
GER,Germany,2008,Basketball,1,0,0,0,1
GER,Germany,2008,Beach Volleyball,0,0,0,2,0
GER,Germany,2008,Boxing,0,0,1,3,1
GER,Germany,2008,Canoeing,3,1,3,9,7
GER,Germany,2008,Cycling,1,1,1,11,3
GER,Germany,2008,Diving,0,1,1,6,2
GER,Germany,2008,Equestrianism,2,0,0,4,2
GER,Germany,2008,Fencing,1,0,0,6,1
GER,Germany,2008,Football,0,0,0,1,0
GER,Germany,2008,Gymnastics,0,1,1,13,2
GER,Germany,2008,Handball,0,0,0,2,0
GER,Germany,2008,Hockey,0,0,0,2,0
GER,Germany,2008,Judo,1,0,0,10,1
GER,Germany,2008,Modern Pentathlon,1,0,0,2,1
GER,Germany,2008,Rowing,0,1,1,11,2
GER,Germany,2008,Sailing,0,0,2,5,2
GER,Germany,2008,Shooting,0,1,3,12,4
GER,Germany,2008,Swimming,2,0,0,27,2
GER,Germany,2008,Table Tennis,1,1,0,3,2
GER,Germany,2008,Taekwondo,0,0,0,4,0
GER,Germany,2008,Tennis,0,0,0,2,0
GER,Germany,2008,Trampolining,0,0,0,2,0
GER,Germany,2008,Triathlon,0,0,0,2,0
GER,Germany,2008,Volleyball,0,0,0,1,0
GER,Germany,2008,Water Polo,0,0,0,1,0
GER,Germany,2008,Weightlifting,1,0,0,4,1
GER,Germany,2008,Wrestling,0,1,0,6,1
GER,Germany,2012,Archery,0,0,0,2,0
GER,Germany,2012,Athletics,1,4,3,33,8
GER,Germany,2012,Badminton,0,0,1,3,1
GER,Germany,2012,Beach Volleyball,0,1,0,1,1
GER,Germany,2012,Boxing,0,0,0,4,0
GER,Germany,2012,Canoeing,2,3,3,8,8
GER,Germany,2012,Cycling,1,4,1,12,6
GER,Germany,2012,Diving,0,0,0,6,0
GER,Germany,2012,Equestrianism,2,2,1,4,5
GER,Germany,2012,Fencing,0,1,1,8,2
GER,Germany,2012,Gymnastics,0,3,1,12,4
GER,Germany,2012,Hockey,0,0,0,2,0
GER,Germany,2012,Judo,0,2,2,7,4
GER,Germany,2012,Modern Pentathlon,0,0,0,2,0
GER,Germany,2012,Rhythmic Gymnastics,0,0,0,2,0
GER,Germany,2012,Rowing,1,1,0,12,2
GER,Germany,2012,Sailing,0,0,0,8,0
GER,Germany,2012,Shooting,0,0,0,14,0
GER,Germany,2012,Swimming,0,0,0,26,0
GER,Germany,2012,Table Tennis,0,0,1,3,1
GER,Germany,2012,Taekwondo,0,0,1,1,1
GER,Germany,2012,Tennis,0,0,0,5,0
GER,Germany,2012,Trampolining,0,0,0,2,0
GER,Germany,2012,Triathlon,0,0,0,2,0
GER,Germany,2012,Volleyball,0,0,0,1,0
GER,Germany,2012,Weightlifting,0,0,0,4,0
GER,Germany,2012,Wrestling,0,0,0,4,0
GER,Germany,2016,Archery,0,1,0,1,1
GER,Germany,2016,Athletics,2,0,1,37,3
GER,Germany,2016,Badminton,1,0,0,4,1
GER,Germany,2016,Beach Volleyball,1,0,0,2,1
GER,Germany,2016,Boxing,0,1,1,4,2
GER,Germany,2016,Canoeing,3,2,1,10,6
GER,Germany,2016,Cycling,1,0,1,17,2
GER,Germany,2016,Diving,0,0,1,7,1
GER,Germany,2016,Equestrianism,2,1,1,3,4
GER,Germany,2016,Fencing,0,0,1,3,1
GER,Germany,2016,Football,1,0,1,0,2
GER,Germany,2016,Golf,0,0,0,2,0
GER,Germany,2016,Gymnastics,1,0,1,12,2
GER,Germany,2016,Handball,0,0,0,1,0
GER,Germany,2016,Hockey,0,0,1,1,1
GER,Germany,2016,Judo,0,0,1,12,1
GER,Germany,2016,Modern Pentathlon,0,0,0,2,0
GER,Germany,2016,Rhythmic Gymnastics,0,0,0,2,0
GER,Germany,2016,Rowing,2,0,0,8,2
GER,Germany,2016,Sailing,0,0,1,6,1
GER,Germany,2016,Shooting,3,1,0,11,4
GER,Germany,2016,Swimming,0,0,0,28,0
GER,Germany,2016,Table Tennis,0,1,1,2,2
GER,Germany,2016,Taekwondo,0,0,0,2,0
GER,Germany,2016,Tennis,0,1,0,3,1
GER,Germany,2016,Trampolining,0,0,0,1,0
GER,Germany,2016,Triathlon,0,0,0,1,0
GER,Germany,2016,Weightlifting,0,0,0,4,0
GER,Germany,2016,Wrestling,0,0,0,7,0
GHA,Ghana,1984,Athletics,0,0,0,11,0
GHA,Ghana,1984,Boxing,0,0,0,6,0
GHA,Ghana,1988,Athletics,0,0,0,8,0
GHA,Ghana,1988,Boxing,0,0,0,4,0
GHA,Ghana,1988,Table Tennis,0,0,0,1,0
GHA,Ghana,1992,Athletics,0,0,0,6,0
GHA,Ghana,1992,Boxing,0,0,0,4,0
GHA,Ghana,1992,Football,0,0,0,1,0
GHA,Ghana,1992,Table Tennis,0,0,0,2,0
GHA,Ghana,1996,Athletics,0,0,0,10,0
GHA,Ghana,1996,Boxing,0,0,0,2,0
GHA,Ghana,1996,Football,0,0,0,1,0
GHA,Ghana,1996,Table Tennis,0,0,0,2,0
GHA,Ghana,2000,Athletics,0,0,0,9,0
GHA,Ghana,2000,Boxing,0,0,0,4,0
GHA,Ghana,2004,Athletics,0,0,0,8,0
GHA,Ghana,2004,Football,0,0,0,1,0
GHA,Ghana,2008,Athletics,0,0,0,3,0
GHA,Ghana,2008,Boxing,0,0,0,6,0
GHA,Ghana,2012,Athletics,0,0,0,2,0
GHA,Ghana,2012,Boxing,0,0,0,3,0
GHA,Ghana,2012,Judo,0,0,1,1,1
GHA,Ghana,2012,Weightlifting,0,0,0,1,0
GHA,Ghana,2016,Athletics,0,0,0,7,0
GHA,Ghana,2016,Boxing,0,0,0,1,0
GHA,Ghana,2016,Judo,0,0,0,1,0
GHA,Ghana,2016,Swimming,0,0,0,2,0
GHA,Ghana,2016,Weightlifting,0,0,0,1,0
GBR,Great Britain,1976,Archery,0,0,0,2,0
GBR,Great Britain,1976,Athletics,0,0,1,31,1
GBR,Great Britain,1976,Boxing,0,0,0,7,0
GBR,Great Britain,1976,Canoeing,0,0,0,7,0
GBR,Great Britain,1976,Cycling,0,0,1,5,1
GBR,Great Britain,1976,Diving,0,0,0,3,0
GBR,Great Britain,1976,Equestrianism,0,0,0,6,0
GBR,Great Britain,1976,Fencing,0,0,0,8,0
GBR,Great Britain,1976,Gymnastics,0,0,0,12,0
GBR,Great Britain,1976,Judo,0,1,0,5,1
GBR,Great Britain,1976,Modern Pentathlon,1,0,0,1,1
GBR,Great Britain,1976,Rowing,0,1,0,7,1
GBR,Great Britain,1976,Sailing,0,1,0,5,1
GBR,Great Britain,1976,Shooting,0,0,0,7,0
GBR,Great Britain,1976,Swimming,1,1,1,24,3
GBR,Great Britain,1976,Weightlifting,0,0,0,5,0
GBR,Great Britain,1976,Wrestling,0,0,0,7,0
GBR,Great Britain,1980,Archery,0,0,0,2,0
GBR,Great Britain,1980,Athletics,3,2,3,33,8
GBR,Great Britain,1980,Boxing,0,0,1,8,1
GBR,Great Britain,1980,Canoeing,0,0,0,9,0
GBR,Great Britain,1980,Cycling,0,0,0,6,0
GBR,Great Britain,1980,Diving,0,0,0,4,0
GBR,Great Britain,1980,Fencing,0,0,0,7,0
GBR,Great Britain,1980,Gymnastics,0,0,0,12,0
GBR,Great Britain,1980,Judo,0,1,1,6,2
GBR,Great Britain,1980,Modern Pentathlon,0,0,0,2,0
GBR,Great Britain,1980,Rowing,0,1,2,9,3
GBR,Great Britain,1980,Swimming,1,3,1,24,5
GBR,Great Britain,1980,Weightlifting,0,0,0,7,0
GBR,Great Britain,1980,Wrestling,0,0,0,6,0
GBR,Great Britain,1984,Archery,0,0,0,2,0
GBR,Great Britain,1984,Athletics,2,7,6,36,15
GBR,Great Britain,1984,Boxing,0,0,1,11,1
GBR,Great Britain,1984,Canoeing,0,0,0,12,0
GBR,Great Britain,1984,Cycling,0,0,0,8,0
GBR,Great Britain,1984,Diving,0,0,0,4,0
GBR,Great Britain,1984,Equestrianism,0,2,1,4,3
GBR,Great Britain,1984,Fencing,0,0,0,8,0
GBR,Great Britain,1984,Gymnastics,0,1,0,13,1
GBR,Great Britain,1984,Hockey,0,0,0,1,0
GBR,Great Britain,1984,Judo,0,1,1,6,2
GBR,Great Britain,1984,Modern Pentathlon,0,0,1,1,1
GBR,Great Britain,1984,Rhythmic Gymnastics,0,0,1,1,1
GBR,Great Britain,1984,Rowing,1,0,0,9,1
GBR,Great Britain,1984,Sailing,0,0,1,6,1
GBR,Great Britain,1984,Shooting,1,0,2,10,3
GBR,Great Britain,1984,Swimming,0,1,4,27,5
GBR,Great Britain,1984,Synchronized Swimming,0,0,0,2,0
GBR,Great Britain,1984,Weightlifting,0,1,1,7,2
GBR,Great Britain,1984,Wrestling,0,1,1,5,2
GBR,Great Britain,1988,Archery,0,0,1,3,1
GBR,Great Britain,1988,Athletics,0,5,2,41,7
GBR,Great Britain,1988,Boxing,0,0,1,7,1
GBR,Great Britain,1988,Canoeing,0,0,0,12,0
GBR,Great Britain,1988,Cycling,0,0,0,7,0
GBR,Great Britain,1988,Diving,0,0,0,4,0
GBR,Great Britain,1988,Equestrianism,0,2,1,5,3
GBR,Great Britain,1988,Fencing,1,0,0,5,1
GBR,Great Britain,1988,Gymnastics,0,0,0,12,0
GBR,Great Britain,1988,Hockey,0,0,0,2,0
GBR,Great Britain,1988,Judo,0,0,1,6,1
GBR,Great Britain,1988,Modern Pentathlon,0,0,1,1,1
GBR,Great Britain,1988,Rhythmic Gymnastics,0,0,0,1,0
GBR,Great Britain,1988,Rowing,1,0,1,6,2
GBR,Great Britain,1988,Sailing,1,0,0,7,1
GBR,Great Britain,1988,Shooting,1,1,0,10,2
GBR,Great Britain,1988,Swimming,1,1,1,31,3
GBR,Great Britain,1988,Synchronized Swimming,0,0,0,2,0
GBR,Great Britain,1988,Table Tennis,0,0,1,2,1
GBR,Great Britain,1988,Tennis,0,0,0,4,0
GBR,Great Britain,1988,Weightlifting,1,0,0,6,1
GBR,Great Britain,1988,Wrestling,0,0,1,5,1
GBR,Great Britain,1992,Archery,0,0,1,3,1
GBR,Great Britain,1992,Athletics,2,0,5,40,7
GBR,Great Britain,1992,Badminton,0,1,0,4,1
GBR,Great Britain,1992,Boxing,0,0,1,9,1
GBR,Great Britain,1992,Canoeing,0,1,0,13,1
GBR,Great Britain,1992,Cycling,1,0,0,6,1
GBR,Great Britain,1992,Diving,0,0,0,4,0
GBR,Great Britain,1992,Equestrianism,0,0,0,6,0
GBR,Great Britain,1992,Fencing,0,0,0,7,0
GBR,Great Britain,1992,Gymnastics,0,0,0,13,0
GBR,Great Britain,1992,Hockey,0,0,1,1,1
GBR,Great Britain,1992,Judo,0,2,2,10,4
GBR,Great Britain,1992,Modern Pentathlon,0,0,0,2,0
GBR,Great Britain,1992,Rhythmic Gymnastics,0,0,0,1,0
GBR,Great Britain,1992,Rowing,2,0,0,10,2
GBR,Great Britain,1992,Sailing,0,0,1,9,1
GBR,Great Britain,1992,Shooting,0,0,0,7,0
GBR,Great Britain,1992,Swimming,0,0,1,30,1
GBR,Great Britain,1992,Synchronized Swimming,0,0,0,2,0
GBR,Great Britain,1992,Table Tennis,0,0,0,4,0
GBR,Great Britain,1992,Tennis,0,1,0,3,1
GBR,Great Britain,1992,Weightlifting,0,0,0,4,0
GBR,Great Britain,1992,Wrestling,0,0,0,1,0
GBR,Great Britain,1996,Archery,0,0,1,2,1
GBR,Great Britain,1996,Athletics,0,4,2,39,6
GBR,Great Britain,1996,Badminton,0,0,0,5,0
GBR,Great Britain,1996,Beach Volleyball,0,0,1,1,1
GBR,Great Britain,1996,Boxing,0,0,0,2,0
GBR,Great Britain,1996,Canoeing,0,0,0,11,0
GBR,Great Britain,1996,Cycling,0,0,2,10,2
GBR,Great Britain,1996,Diving,0,0,0,3,0
GBR,Great Britain,1996,Equestrianism,0,0,0,6,0
GBR,Great Britain,1996,Fencing,0,0,0,2,0
GBR,Great Britain,1996,Gymnastics,0,0,0,12,0
GBR,Great Britain,1996,Hockey,1,0,0,1,1
GBR,Great Britain,1996,Judo,0,0,0,13,0
GBR,Great Britain,1996,Modern Pentathlon,0,0,0,1,0
GBR,Great Britain,1996,Rowing,1,0,1,8,2
GBR,Great Britain,1996,Sailing,0,2,0,8,2
GBR,Great Britain,1996,Shooting,0,0,0,5,0
GBR,Great Britain,1996,Swimming,0,1,0,28,1
GBR,Great Britain,1996,Table Tennis,0,0,0,3,0
GBR,Great Britain,1996,Tennis,0,0,0,4,0
GBR,Great Britain,1996,Weightlifting,0,0,0,1,0
GBR,Great Britain,1996,Wrestling,0,0,0,1,0
GBR,Great Britain,2000,Archery,0,1,0,2,1
GBR,Great Britain,2000,Athletics,2,2,2,39,6
GBR,Great Britain,2000,Badminton,1,0,1,4,2
GBR,Great Britain,2000,Boxing,1,0,0,1,1
GBR,Great Britain,2000,Canoeing,0,1,1,9,2
GBR,Great Britain,2000,Cycling,0,1,2,13,3
GBR,Great Britain,2000,Diving,0,0,0,6,0
GBR,Great Britain,2000,Equestrianism,0,1,0,5,1
GBR,Great Britain,2000,Fencing,0,0,0,3,0
GBR,Great Britain,2000,Gymnastics,0,0,0,13,0
GBR,Great Britain,2000,Hockey,0,0,0,2,0
GBR,Great Britain,2000,Judo,0,2,0,7,2
GBR,Great Britain,2000,Modern Pentathlon,0,1,0,0,1
GBR,Great Britain,2000,Rowing,2,1,0,7,3
GBR,Great Britain,2000,Sailing,2,2,0,6,4
GBR,Great Britain,2000,Shooting,0,1,0,4,1
GBR,Great Britain,2000,Swimming,0,0,0,28,0
GBR,Great Britain,2000,Table Tennis,0,0,0,1,0
GBR,Great Britain,2000,Taekwondo,1,0,0,1,1
GBR,Great Britain,2000,Tennis,0,0,0,3,0
GBR,Great Britain,2000,Trampolining,0,0,0,2,0
GBR,Great Britain,2000,Triathlon,0,0,0,2,0
GBR,Great Britain,2000,Weightlifting,0,0,0,1,0
GBR,Great Britain,2004,Archery,0,0,1,3,1
GBR,Great Britain,2004,Athletics,4,0,1,32,5
GBR,Great Britain,2004,Badminton,0,1,1,4,2
GBR,Great Britain,2004,Boxing,0,1,0,0,1
GBR,Great Britain,2004,Canoeing,0,1,2,5,3
GBR,Great Britain,2004,Cycling,1,1,1,15,3
GBR,Great Britain,2004,Diving,0,1,0,5,1
GBR,Great Britain,2004,Equestrianism,1,1,1,4,3
GBR,Great Britain,2004,Fencing,0,0,0,2,0
GBR,Great Britain,2004,Gymnastics,1,0,0,5,1
GBR,Great Britain,2004,Hockey,0,1,0,0,1
GBR,Great Britain,2004,Judo,0,0,1,7,1
GBR,Great Britain,2004,Modern Pentathlon,0,0,0,1,0
GBR,Great Britain,2004,Rhythmic Gymnastics,0,0,1,0,1
GBR,Great Britain,2004,Rowing,1,2,1,7,4
GBR,Great Britain,2004,Sailing,1,1,2,7,4
GBR,Great Britain,2004,Shooting,0,0,0,5,0
GBR,Great Britain,2004,Swimming,0,0,1,25,1
GBR,Great Britain,2004,Taekwondo,0,0,0,4,0
GBR,Great Britain,2004,Tennis,0,0,1,0,1
GBR,Great Britain,2004,Trampolining,0,0,0,2,0
GBR,Great Britain,2004,Triathlon,0,0,0,2,0
GBR,Great Britain,2004,Weightlifting,0,1,0,2,1
GBR,Great Britain,2004,Wrestling,0,0,0,1,0
GBR,Great Britain,2008,Archery,0,0,0,4,0
GBR,Great Britain,2008,Athletics,1,2,2,33,5
GBR,Great Britain,2008,Badminton,0,0,0,4,0
GBR,Great Britain,2008,Boxing,1,0,2,4,3
GBR,Great Britain,2008,Canoeing,1,0,1,5,2
GBR,Great Britain,2008,Cycling,8,4,2,9,14
GBR,Great Britain,2008,Diving,0,0,0,8,0
GBR,Great Britain,2008,Equestrianism,0,0,2,4,2
GBR,Great Britain,2008,Fencing,0,0,0,3,0
GBR,Great Britain,2008,Gymnastics,0,0,1,11,1
GBR,Great Britain,2008,Hockey,0,0,0,2,0
GBR,Great Britain,2008,Judo,0,0,1,6,1
GBR,Great Britain,2008,Modern Pentathlon,0,1,0,2,1
GBR,Great Britain,2008,Rowing,2,1,2,7,5
GBR,Great Britain,2008,Sailing,3,2,1,5,6
GBR,Great Britain,2008,Shooting,0,0,0,6,0
GBR,Great Britain,2008,Swimming,2,2,2,30,6
GBR,Great Britain,2008,Synchronized Swimming,0,0,0,1,0
GBR,Great Britain,2008,Taekwondo,0,0,1,2,1
GBR,Great Britain,2008,Tennis,0,0,0,2,0
GBR,Great Britain,2008,Trampolining,1,0,0,1,1
GBR,Great Britain,2008,Triathlon,0,0,0,2,0
GBR,Great Britain,2008,Weightlifting,0,0,0,1,0
GBR,Great Britain,2012,Archery,0,0,0,4,0
GBR,Great Britain,2012,Athletics,5,1,1,41,7
GBR,Great Britain,2012,Badminton,0,0,0,3,0
GBR,Great Britain,2012,Basketball,0,0,1,1,1
GBR,Great Britain,2012,Beach Volleyball,1,0,0,1,1
GBR,Great Britain,2012,Boxing,2,1,1,6,4
GBR,Great Britain,2012,Canoeing,1,0,1,11,2
GBR,Great Britain,2012,Cycling,8,2,3,8,13
GBR,Great Britain,2012,Diving,0,0,0,8,0
GBR,Great Britain,2012,Equestrianism,2,1,0,3,3
GBR,Great Britain,2012,Fencing,0,0,0,7,0
GBR,Great Britain,2012,Football,0,0,1,1,1
GBR,Great Britain,2012,Gymnastics,0,1,3,12,4
GBR,Great Britain,2012,Handball,0,0,0,2,0
GBR,Great Britain,2012,Hockey,0,0,1,1,1
GBR,Great Britain,2012,Judo,0,1,2,11,3
GBR,Great Britain,2012,Modern Pentathlon,1,1,0,1,2
GBR,Great Britain,2012,Rhythmic Gymnastics,0,1,0,1,1
GBR,Great Britain,2012,Rowing,4,3,2,4,9
GBR,Great Britain,2012,Sailing,1,4,0,5,5
GBR,Great Britain,2012,Shooting,1,0,0,12,1
GBR,Great Britain,2012,Swimming,0,1,2,34,3
GBR,Great Britain,2012,Synchronized Swimming,0,0,0,2,0
GBR,Great Britain,2012,Table Tennis,0,0,0,4,0
GBR,Great Britain,2012,Taekwondo,1,0,1,2,2
GBR,Great Britain,2012,Tennis,1,1,0,3,2
GBR,Great Britain,2012,Trampolining,0,0,0,1,0
GBR,Great Britain,2012,Triathlon,0,0,0,2,0
GBR,Great Britain,2012,Volleyball,0,0,0,2,0
GBR,Great Britain,2012,Water Polo,0,0,0,2,0
GBR,Great Britain,2012,Weightlifting,0,0,0,5,0
GBR,Great Britain,2012,Wrestling,0,0,0,1,0
GBR,Great Britain,2016,Archery,0,0,1,1,1
GBR,Great Britain,2016,Athletics,2,1,4,34,7
GBR,Great Britain,2016,Badminton,0,0,0,5,0
GBR,Great Britain,2016,Boxing,1,1,1,9,3
GBR,Great Britain,2016,Canoeing,3,1,0,6,4
GBR,Great Britain,2016,Cycling,7,4,2,6,13
GBR,Great Britain,2016,Diving,2,1,1,6,4
GBR,Great Britain,2016,Equestrianism,1,1,1,5,3
GBR,Great Britain,2016,Fencing,1,0,0,1,1
GBR,Great Britain,2016,Golf,0,0,0,2,0
GBR,Great Britain,2016,Gymnastics,1,1,3,13,5
GBR,Great Britain,2016,Hockey,1,0,0,1,1
GBR,Great Britain,2016,Judo,1,0,1,5,2
GBR,Great Britain,2016,Modern Pentathlon,0,0,0,2,0
GBR,Great Britain,2016,Rowing,2,3,0,7,5
GBR,Great Britain,2016,Rugby Sevens,0,0,0,2,0
GBR,Great Britain,2016,Sailing,3,1,0,7,4
GBR,Great Britain,2016,Shooting,0,0,1,4,1
GBR,Great Britain,2016,Swimming,1,5,0,24,6
GBR,Great Britain,2016,Synchronized Swimming,0,0,0,1,0
GBR,Great Britain,2016,Table Tennis,0,0,0,2,0
GBR,Great Britain,2016,Taekwondo,1,1,1,1,3
GBR,Great Britain,2016,Tennis,1,0,0,5,1
GBR,Great Britain,2016,Trampolining,0,1,0,2,1
