,Year,Summer,Games,Host,NOC,Team,Names,Females,Sports,Events,Medals,Golds,Silvers,Bronzes,Athletes per Event
2749,1980,0,1980 Winter,0,URS,Soviet Union,71,17,9,32,18,8,5,5,2.219
2750,1980,0,1980 Winter,0,URS,Soviet Union-1,6,2,2,3,2,2,0,0,2.0
2751,1980,0,1980 Winter,0,URS,Soviet Union-2,6,2,2,3,2,0,1,1,2.0
2752,1980,0,1980 Winter,0,URS,Soviet Union-3,4,2,1,2,0,0,0,0,2.0
2753,1980,0,1980 Winter,1,USA,United States,80,21,9,33,12,6,4,2,2.424
2754,1980,0,1980 Winter,1,USA,United States-1,12,2,3,5,0,0,0,0,2.4
2755,1980,0,1980 Winter,1,USA,United States-2,10,2,3,5,0,0,0,0,2.0
2756,1980,0,1980 Winter,0,YUG,Yugoslavia,15,4,5,11,0,0,0,0,1.364
2757,1984,1,1984 Summer,0,AHO,Netherlands Antilles,8,5,3,10,0,0,0,0,0.8
2758,1984,1,1984 Summer,0,ALG,Algeria,33,0,4,17,2,0,0,2,1.941
2759,1984,1,1984 Summer,0,AND,Andorra,2,0,1,1,0,0,0,0,2.0
2760,1984,1,1984 Summer,0,ANT,Antigua and Barbuda,14,4,3,17,0,0,0,0,0.824
2761,1984,1,1984 Summer,0,ARG,Argentina,81,10,14,70,0,0,0,0,1.157
2762,1984,1,1984 Summer,0,AUS,Australia,242,73,22,137,24,4,8,12,1.766
2763,1984,1,1984 Summer,0,AUT,Austria,102,31,18,72,3,1,1,1,1.417
2764,1984,1,1984 Summer,0,BAH,Bahamas,22,5,4,23,0,0,0,0,0.957
2765,1984,1,1984 Summer,0,BAN,Bangladesh,1,0,1,2,0,0,0,0,0.5
2766,1984,1,1984 Summer,0,BAR,Barbados,16,3,6,16,0,0,0,0,1.0
2767,1984,1,1984 Summer,0,BEL,Belgium,63,16,14,48,4,1,1,2,1.312
2768,1984,1,1984 Summer,0,BEN,Benin,3,0,1,3,0,0,0,0,1.0
2769,1984,1,1984 Summer,0,BER,Bermuda,12,1,5,10,0,0,0,0,1.2
2770,1984,1,1984 Summer,0,BHU,Bhutan,6,3,1,2,0,0,0,0,3.0
2771,1984,1,1984 Summer,0,BIZ,Belize,11,0,3,7,0,0,0,0,1.571
2772,1984,1,1984 Summer,0,BOL,Bolivia,11,1,6,11,0,0,0,0,1.0
2773,1984,1,1984 Summer,0,BOT,Botswana,7,0,2,6,0,0,0,0,1.167
2774,1984,1,1984 Summer,0,BRA,Brazil,147,21,17,82,8,1,5,2,1.793
2775,1984,1,1984 Summer,0,BRN,Bahrain,10,0,4,8,0,0,0,0,1.25
2776,1984,1,1984 Summer,0,CAF,Central African Republic,3,0,2,3,0,0,0,0,1.0
2777,1984,1,1984 Summer,0,CAN,Canada,408,151,23,193,44,10,18,16,2.114
2778,1984,1,1984 Summer,0,CAY,Cayman Islands,8,1,2,7,0,0,0,0,1.143
2779,1984,1,1984 Summer,0,CGO,Congo (Brazzaville),9,1,2,10,0,0,0,0,0.9
2780,1984,1,1984 Summer,0,CHA,Chad,3,0,1,3,0,0,0,0,1.0
2781,1984,1,1984 Summer,0,CHI,Chile,52,2,8,25,0,0,0,0,2.08
2782,1984,1,1984 Summer,0,CHN,China,215,83,19,105,32,15,8,9,2.048
2783,1984,1,1984 Summer,0,CIV,Cote d'Ivoire,15,1,4,14,1,0,1,0,1.071
2784,1984,1,1984 Summer,0,CMR,Cameroon,46,4,6,32,1,0,0,1,1.438
2785,1984,1,1984 Summer,0,COD,Congo (Kinshasa),8,1,2,9,0,0,0,0,0.889
2786,1984,1,1984 Summer,0,COL,Colombia,39,3,8,34,1,0,1,0,1.147
2787,1984,1,1984 Summer,0,CRC,Costa Rica,28,1,5,16,0,0,0,0,1.75
2788,1984,1,1984 Summer,0,CYP,Cyprus,10,0,4,9,0,0,0,0,1.111
2789,1984,1,1984 Summer,0,DEN,Denmark,60,11,11,33,6,0,3,3,1.818
2790,1984,1,1984 Summer,0,DJI,Djibouti,3,0,1,1,0,0,0,0,3.0
2791,1984,1,1984 Summer,0,DOM,Dominican Republic,19,4,7,20,1,0,0,1,0.95
2792,1984,1,1984 Summer,0,ECU,Ecuador,11,1,6,14,0,0,0,0,0.786
2793,1984,1,1984 Summer,0,EGY,Egypt,113,6,15,74,1,0,1,0,1.527
2794,1984,1,1984 Summer,0,ESA,El Salvador,10,1,5,15,0,0,0,0,0.667
2795,1984,1,1984 Summer,0,ESP,Spain,179,16,23,104,5,1,2,2,1.721
2796,1984,1,1984 Summer,0,FIJ,Fiji,14,3,5,22,0,0,0,0,0.636
2797,1984,1,1984 Summer,0,FIN,Finland,86,13,15,76,12,4,2,6,1.132
2798,1984,1,1984 Summer,0,FRA,France,238,49,21,139,28,5,7,16,1.712
2799,1984,1,1984 Summer,0,FRG,West Germany,389,123,25,194,59,17,19,23,2.005
2800,1984,1,1984 Summer,0,GAB,Gabon,4,2,2,4,0,0,0,0,1.0
2801,1984,1,1984 Summer,0,GAM,Gambia,10,4,1,9,0,0,0,0,1.111
2802,1984,1,1984 Summer,0,GBR,Great Britain,337,108,20,190,37,5,11,21,1.774
2803,1984,1,1984 Summer,0,GEQ,Equatorial Guinea,4,0,1,5,0,0,0,0,0.8
2804,1984,1,1984 Summer,0,GHA,Ghana,21,7,2,17,0,0,0,0,1.235
2805,1984,1,1984 Summer,0,GRE,Greece,63,4,11,49,2,0,1,1,1.286
2806,1984,1,1984 Summer,0,GRN,Grenada,6,1,2,6,0,0,0,0,1.0
2807,1984,1,1984 Summer,0,GUA,Guatemala,24,4,9,40,0,0,0,0,0.6
2808,1984,1,1984 Summer,0,GUI,Guinea,1,0,1,1,0,0,0,0,1.0
2809,1984,1,1984 Summer,0,GUY,Guyana,10,2,3,12,0,0,0,0,0.833
2810,1984,1,1984 Summer,0,HAI,Haiti,3,2,2,2,0,0,0,0,1.5
2811,1984,1,1984 Summer,0,HKG,Hong Kong,47,11,10,47,0,0,0,0,1.0
2812,1984,1,1984 Summer,0,HON,Honduras,10,3,3,20,0,0,0,0,0.5
2813,1984,1,1984 Summer,0,INA,Indonesia,16,3,6,16,0,0,0,0,1.0
2814,1984,1,1984 Summer,0,IND,India,47,6,7,30,0,0,0,0,1.567
2815,1984,1,1984 Summer,0,IRL,Ireland,42,14,10,35,1,0,1,0,1.2
2816,1984,1,1984 Summer,0,IRQ,Iraq,23,0,4,11,0,0,0,0,2.091
2817,1984,1,1984 Summer,0,ISL,Iceland,30,3,5,17,1,0,0,1,1.765
2818,1984,1,1984 Summer,0,ISR,Israel,32,8,11,46,0,0,0,0,0.696
2819,1984,1,1984 Summer,0,ISV,United States Virgin Islands,29,3,7,31,0,0,0,0,0.935
2820,1984,1,1984 Summer,0,ITA,Italy,268,46,23,151,32,14,6,12,1.775
2821,1984,1,1984 Summer,0,IVB,British Virgin Islands,9,0,2,7,0,0,0,0,1.286
2822,1984,1,1984 Summer,0,JAM,Jamaica,45,14,5,35,3,0,1,2,1.286
2823,1984,1,1984 Summer,0,JOR,Jordan,13,1,3,12,0,0,0,0,1.083
2824,1984,1,1984 Summer,0,JPN,Japan,226,52,22,147,31,10,7,14,1.537
2825,1984,1,1984 Summer,0,KEN,Kenya,61,5,5,33,3,1,0,2,1.848
2826,1984,1,1984 Summer,0,KOR,South Korea,174,58,19,96,19,6,6,7,1.812
2827,1984,1,1984 Summer,0,KSA,Saudi Arabia,37,0,5,11,0,0,0,0,3.364
2828,1984,1,1984 Summer,0,KUW,Kuwait,23,0,5,17,0,0,0,0,1.353
2829,1984,1,1984 Summer,0,LBR,Liberia,7,1,1,7,0,0,0,0,1.0
2830,1984,1,1984 Summer,0,LES,Lesotho,4,0,2,4,0,0,0,0,1.0
2831,1984,1,1984 Summer,0,LIB,Lebanon,22,1,9,20,0,0,0,0,1.1
2832,1984,1,1984 Summer,0,LIE,Liechtenstein,7,2,3,7,0,0,0,0,1.0
2833,1984,1,1984 Summer,0,LUX,Luxembourg,5,1,3,4,0,0,0,0,1.25
2834,1984,1,1984 Summer,0,MAD,Madagascar,5,0,2,5,0,0,0,0,1.0
2835,1984,1,1984 Summer,0,MAR,Morocco,34,1,6,18,2,2,0,0,1.889
2836,1984,1,1984 Summer,0,MAS,Malaysia,21,1,5,12,0,0,0,0,1.75
2837,1984,1,1984 Summer,0,MAW,Malawi,15,0,3,16,0,0,0,0,0.938
2838,1984,1,1984 Summer,0,MEX,Mexico,99,22,18,87,6,2,3,1,1.138
2839,1984,1,1984 Summer,0,MLI,Mali,4,0,3,5,0,0,0,0,0.8
2840,1984,1,1984 Summer,0,MLT,Malta,7,2,5,6,0,0,0,0,1.167
2841,1984,1,1984 Summer,0,MON,Monaco,8,0,5,7,0,0,0,0,1.143
2842,1984,1,1984 Summer,0,MOZ,Mozambique,9,1,2,11,0,0,0,0,0.818
2843,1984,1,1984 Summer,0,MRI,Mauritius,4,1,1,7,0,0,0,0,0.571
2844,1984,1,1984 Summer,0,MTN,Mauritania,2,0,1,2,0,0,0,0,1.0
2845,1984,1,1984 Summer,0,MYA,Myanmar,1,0,1,1,0,0,0,0,1.0
2846,1984,1,1984 Summer,0,NCA,Nicaragua,5,0,2,5,0,0,0,0,1.0
2847,1984,1,1984 Summer,0,NED,Netherlands,136,54,15,74,13,5,2,6,1.838
2848,1984,1,1984 Summer,0,NEP,Nepal,10,0,3,8,0,0,0,0,1.25
2849,1984,1,1984 Summer,0,NGR,Nigeria,32,2,4,24,2,0,1,1,1.333
2850,1984,1,1984 Summer,0,NIG,Niger,4,0,2,4,0,0,0,0,1.0
2851,1984,1,1984 Summer,0,NOR,Norway,103,19,17,76,3,0,1,2,1.355
2852,1984,1,1984 Summer,0,NZL,New Zealand,130,32,18,76,11,8,1,2,1.711
2853,1984,1,1984 Summer,0,OMA,Oman,16,0,3,14,0,0,0,0,1.143
2854,1984,1,1984 Summer,0,PAK,Pakistan,31,0,5,15,1,1,0,0,2.067
2855,1984,1,1984 Summer,0,PAN,Panama,8,1,5,10,0,0,0,0,0.8
2856,1984,1,1984 Summer,0,PAR,Paraguay,14,0,4,15,0,0,0,0,0.933
2857,1984,1,1984 Summer,0,PER,Peru,35,16,10,29,1,0,1,0,1.207
2858,1984,1,1984 Summer,0,PHI,Philippines,19,4,6,28,0,0,0,0,0.679
2859,1984,1,1984 Summer,0,PNG,Papua New Guinea,7,3,2,12,0,0,0,0,0.583
2860,1984,1,1984 Summer,0,POR,Portugal,38,9,11,32,3,1,0,2,1.188
2861,1984,1,1984 Summer,0,PUR,Puerto Rico,51,8,13,45,2,0,1,1,1.133
2862,1984,1,1984 Summer,0,QAT,Qatar,24,0,3,8,0,0,0,0,3.0
2863,1984,1,1984 Summer,0,ROU,Romania,124,53,13,86,52,19,16,17,1.442
2864,1984,1,1984 Summer,0,RWA,Rwanda,3,1,1,6,0,0,0,0,0.5
2865,1984,1,1984 Summer,0,SAM,Samoa,8,0,3,9,0,0,0,0,0.889
2866,1984,1,1984 Summer,0,SEN,Senegal,24,1,5,21,0,0,0,0,1.143
2867,1984,1,1984 Summer,0,SEY,Seychelles,9,1,2,15,0,0,0,0,0.6
2868,1984,1,1984 Summer,0,SGP,Singapore,5,0,2,7,0,0,0,0,0.714
2869,1984,1,1984 Summer,0,SLE,Sierra Leone,7,1,2,6,0,0,0,0,1.167
2870,1984,1,1984 Summer,0,SMR,San Marino,19,1,7,26,0,0,0,0,0.731
2871,1984,1,1984 Summer,0,SOL,Solomon Islands,3,0,2,3,0,0,0,0,1.0
2872,1984,1,1984 Summer,0,SOM,Somalia,7,0,1,6,0,0,0,0,1.167
2873,1984,1,1984 Summer,0,SRI,Sri Lanka,4,0,3,5,0,0,0,0,0.8
2874,1984,1,1984 Summer,0,SUD,Sudan,7,0,2,9,0,0,0,0,0.778
2875,1984,1,1984 Summer,0,SUI,Switzerland,129,27,18,91,8,0,4,4,1.418
2876,1984,1,1984 Summer,0,SUR,Suriname,5,0,3,7,0,0,0,0,0.714
2877,1984,1,1984 Summer,0,SWE,Sweden,174,43,19,138,19,2,11,6,1.261
2878,1984,1,1984 Summer,0,SWZ,Swaziland,8,0,4,11,0,0,0,0,0.727
2879,1984,1,1984 Summer,0,SYR,Syria,9,0,5,9,1,0,1,0,1.0
2880,1984,1,1984 Summer,0,TAN,Tanzania,18,2,2,14,0,0,0,0,1.286
2881,1984,1,1984 Summer,0,TGA,Tonga,7,0,1,7,0,0,0,0,1.0
2882,1984,1,1984 Summer,0,THA,Thailand,35,10,5,25,1,0,1,0,1.4
2883,1984,1,1984 Summer,0,TOG,Togo,6,0,2,6,0,0,0,0,1.0
2884,1984,1,1984 Summer,0,TPE,Chinese Taipei,38,7,12,40,1,0,0,1,0.95
2885,1984,1,1984 Summer,0,TTO,Trinidad and Tobago,16,5,5,14,0,0,0,0,1.143
2886,1984,1,1984 Summer,0,TUN,Tunisia,23,1,6,17,0,0,0,0,1.353
2887,1984,1,1984 Summer,0,TUR,Turkey,46,1,10,49,3,0,0,3,0.939
2888,1984,1,1984 Summer,0,UAE,United Arab Emirates,7,0,1,8,0,0,0,0,0.875
2889,1984,1,1984 Summer,0,UGA,Uganda,26,2,5,24,0,0,0,0,1.083
2890,1984,1,1984 Summer,0,URU,Uruguay,18,1,5,11,0,0,0,0,1.636
2891,1984,1,1984 Summer,1,USA,United States,522,183,25,217,173,82,61,30,2.406
2892,1984,1,1984 Summer,0,VEN,Venezuela,26,1,10,29,3,0,0,3,0.897
2893,1984,1,1984 Summer,0,YAR,North Yemen,2,0,1,3,0,0,0,0,0.667
2894,1984,1,1984 Summer,0,YUG,Yugoslavia,139,34,16,53,18,7,4,7,2.623
2895,1984,1,1984 Summer,0,ZAM,Zambia,16,0,3,18,1,0,0,1,0.889
2896,1984,1,1984 Summer,0,ZIM,Zimbabwe,15,3,5,18,0,0,0,0,0.833
2897,1984,0,1984 Winter,0,AND,Andorra,2,0,1,3,0,0,0,0,0.667
2898,1984,0,1984 Winter,0,ARG,Argentina,18,5,3,12,0,0,0,0,1.5
2899,1984,0,1984 Winter,0,AUS,Australia,10,2,5,15,0,0,0,0,0.667
2900,1984,0,1984 Winter,0,AUT,Austria,54,7,8,24,1,0,0,1,2.25
2901,1984,0,1984 Winter,0,AUT,Austria-1,6,0,2,3,0,0,0,0,2.0
2902,1984,0,1984 Winter,0,AUT,Austria-2,6,0,2,3,0,0,0,0,2.0
2903,1984,0,1984 Winter,0,BEL,Belgium,4,2,2,6,0,0,0,0,0.667
2904,1984,0,1984 Winter,0,BOL,Bolivia,3,0,1,3,0,0,0,0,1.0
2905,1984,0,1984 Winter,0,BUL,Bulgaria,16,1,5,11,0,0,0,0,1.455
2906,1984,0,1984 Winter,0,CAN,Canada,57,15,8,28,4,2,1,1,2.036
2907,1984,0,1984 Winter,0,CAN,Canada-1,4,2,1,2,0,0,0,0,2.0
2908,1984,0,1984 Winter,0,CAN,Canada-2,4,2,1,2,0,0,0,0,2.0
2909,1984,0,1984 Winter,0,CAN,Canada-3,2,1,1,1,0,0,0,0,2.0
2910,1984,0,1984 Winter,0,CHI,Chile,4,0,1,3,0,0,0,0,1.333
2911,1984,0,1984 Winter,0,CHN,China,37,16,5,26,0,0,0,0,1.423
2912,1984,0,1984 Winter,0,CRC,Costa Rica,3,0,3,6,0,0,0,0,0.5
2913,1984,0,1984 Winter,0,CYP,Cyprus,5,1,1,4,0,0,0,0,1.25
2914,1984,0,1984 Winter,0,EGY,Egypt,1,0,1,3,0,0,0,0,0.333
2915,1984,0,1984 Winter,0,ESP,Spain,12,2,4,11,0,0,0,0,1.091
2916,1984,0,1984 Winter,0,FIN,Finland,45,5,6,20,13,4,3,6,2.25
2917,1984,0,1984 Winter,0,FRA,France,32,10,7,24,3,0,1,2,1.333
2918,1984,0,1984 Winter,0,FRG,West Germany,70,15,9,34,3,1,1,1,2.059
2919,1984,0,1984 Winter,0,FRG,West Germany-1,8,0,2,3,1,1,0,0,2.667
2920,1984,0,1984 Winter,0,FRG,West Germany-2,8,0,2,3,0,0,0,0,2.667
2921,1984,0,1984 Winter,0,GBR,Great Britain,34,10,6,23,0,0,0,0,1.478
2922,1984,0,1984 Winter,0,GBR,Great Britain-1,8,1,2,3,1,1,0,0,2.667
2923,1984,0,1984 Winter,0,GBR,Great Britain-2,6,1,2,3,0,0,0,0,2.0
2924,1984,0,1984 Winter,0,GBR,Great Britain-3,2,1,1,1,0,0,0,0,2.0
2925,1984,0,1984 Winter,0,GDR,East Germany,38,13,7,27,19,7,7,5,1.407
2926,1984,0,1984 Winter,0,GDR,East Germany-1,10,1,3,4,3,1,1,1,2.5
2927,1984,0,1984 Winter,0,GDR,East Germany-2,10,1,3,4,2,1,1,0,2.5
2928,1984,0,1984 Winter,0,GDR,East Germany-3,2,1,1,1,0,0,0,0,2.0
2929,1984,0,1984 Winter,0,GRE,Greece,6,0,2,4,0,0,0,0,1.5
2930,1984,0,1984 Winter,0,HUN,Hungary,9,2,4,8,0,0,0,0,1.125
2931,1984,0,1984 Winter,0,ISL,Iceland,5,1,2,6,0,0,0,0,0.833
2932,1984,0,1984 Winter,0,ITA,Italy,61,15,8,30,2,2,0,0,2.033
2933,1984,0,1984 Winter,0,ITA,Italy-1,8,0,2,3,0,0,0,0,2.667
2934,1984,0,1984 Winter,0,ITA,Italy-2,7,0,2,3,0,0,0,0,2.333
2935,1984,0,1984 Winter,0,IVB,British Virgin Islands,1,0,1,2,0,0,0,0,0.5
2936,1984,0,1984 Winter,0,JPN,Japan,39,7,9,28,1,0,1,0,1.393
2937,1984,0,1984 Winter,0,JPN,Japan-1,2,0,1,1,0,0,0,0,2.0
2938,1984,0,1984 Winter,0,JPN,Japan-2,2,0,1,1,0,0,0,0,2.0
2939,1984,0,1984 Winter,0,KOR,South Korea,15,4,5,18,0,0,0,0,0.833
2940,1984,0,1984 Winter,0,LIB,Lebanon,4,0,1,2,0,0,0,0,2.0
2941,1984,0,1984 Winter,0,LIE,Liechtenstein,10,3,3,8,2,0,0,2,1.25
2942,1984,0,1984 Winter,0,MAR,Morocco,4,0,1,2,0,0,0,0,2.0
2943,1984,0,1984 Winter,0,MEX,Mexico,1,0,1,3,0,0,0,0,0.333
2944,1984,0,1984 Winter,0,MGL,Mongolia,4,0,1,3,0,0,0,0,1.333
2945,1984,0,1984 Winter,0,MON,Monaco,1,0,1,2,0,0,0,0,0.5
2946,1984,0,1984 Winter,0,NED,Netherlands,13,4,2,10,0,0,0,0,1.3
2947,1984,0,1984 Winter,0,NOR,Norway,58,8,8,28,9,3,2,4,2.071
2948,1984,0,1984 Winter,0,NZL,New Zealand,6,2,1,5,0,0,0,0,1.2
2949,1984,0,1984 Winter,0,POL,Poland,30,6,6,13,0,0,0,0,2.308
2950,1984,0,1984 Winter,0,PRK,North Korea,6,3,1,8,0,0,0,0,0.75
2951,1984,0,1984 Winter,0,PUR,Puerto Rico,1,0,1,1,0,0,0,0,1.0
2952,1984,0,1984 Winter,0,ROU,Romania,18,3,6,18,0,0,0,0,1.0
2953,1984,0,1984 Winter,0,ROU,Romania-1,2,0,1,1,0,0,0,0,2.0
2954,1984,0,1984 Winter,0,ROU,Romania-2,2,0,1,1,0,0,0,0,2.0
2955,1984,0,1984 Winter,0,SEN,Senegal,1,0,1,2,0,0,0,0,0.5
2956,1984,0,1984 Winter,0,SMR,San Marino,3,0,2,4,0,0,0,0,0.75
2957,1984,0,1984 Winter,0,SUI,Switzerland,31,13,7,23,4,2,2,0,1.348
2958,1984,0,1984 Winter,0,SUI,Switzerland-1,6,0,1,2,1,0,0,1,3.0
2959,1984,0,1984 Winter,0,SUI,Switzerland-2,6,0,1,2,0,0,0,0,3.0
2960,1984,0,1984 Winter,0,SWE,Sweden,60,9,8,29,8,4,2,2,2.069
2961,1984,0,1984 Winter,0,TCH,Czechoslovakia,50,12,8,22,6,0,2,4,2.273
2962,1984,0,1984 Winter,0,TPE,Chinese Taipei,11,2,5,8,0,0,0,0,1.375
2963,1984,0,1984 Winter,0,TPE,Chinese Taipei-1,2,0,1,1,0,0,0,0,2.0
2964,1984,0,1984 Winter,0,TPE,Chinese Taipei-2,2,0,1,1,0,0,0,0,2.0
2965,1984,0,1984 Winter,0,TUR,Turkey,7,0,2,3,0,0,0,0,2.333
2966,1984,0,1984 Winter,0,URS,Soviet Union,75,19,9,33,19,5,8,6,2.273
2967,1984,0,1984 Winter,0,URS,Soviet Union-1,10,2,3,5,3,1,2,0,2.0
2968,1984,0,1984 Winter,0,URS,Soviet Union-2,10,2,3,5,3,0,0,3,2.0
2969,1984,0,1984 Winter,0,URS,Soviet Union-3,4,2,1,2,0,0,0,0,2.0
2970,1984,0,1984 Winter,0,USA,United States,82,24,9,34,7,4,3,0,2.412
2971,1984,0,1984 Winter,0,USA,United States-1,12,2,3,5,1,0,1,0,2.4
2972,1984,0,1984 Winter,0,USA,United States-2,12,2,3,5,0,0,0,0,2.4
2973,1984,0,1984 Winter,0,USA,United States-3,4,2,1,2,0,0,0,0,2.0
2974,1984,0,1984 Winter,1,YUG,Yugoslavia,63,13,9,32,1,0,1,0,1.969
2975,1984,0,1984 Winter,1,YUG,Yugoslavia-1,5,0,1,2,0,0,0,0,2.5
2976,1984,0,1984 Winter,1,YUG,Yugoslavia-2,6,0,1,2,0,0,0,0,3.0
2977,1988,1,1988 Summer,0,AFG,Afghanistan,5,0,1,5,0,0,0,0,1.0
2978,1988,1,1988 Summer,0,AHO,Netherlands Antilles,3,1,3,4,1,0,1,0,0.75
2979,1988,1,1988 Summer,0,ALG,Algeria,42,2,7,29,0,0,0,0,1.448
2980,1988,1,1988 Summer,0,AND,Andorra,3,0,2,3,0,0,0,0,1.0
2981,1988,1,1988 Summer,0,ANG,Angola,24,5,4,27,0,0,0,0,0.889
2982,1988,1,1988 Summer,0,ANT,Antigua and Barbuda,15,3,4,19,0,0,0,0,0.789
2983,1988,1,1988 Summer,0,ARG,Argentina,118,25,18,53,2,0,1,1,2.226
2984,1988,1,1988 Summer,0,ARU,Aruba,8,4,5,10,0,0,0,0,0.8
2985,1988,1,1988 Summer,0,ASA,American Samoa,6,0,4,6,0,0,0,0,1.0
2986,1988,1,1988 Summer,0,AUS,Australia,252,72,24,145,14,3,6,5,1.738
2987,1988,1,1988 Summer,0,AUT,Austria,73,7,17,62,1,1,0,0,1.177
2988,1988,1,1988 Summer,0,BAH,Bahamas,16,4,5,15,0,0,0,0,1.067
2989,1988,1,1988 Summer,0,BAN,Bangladesh,6,0,2,8,0,0,0,0,0.75
2990,1988,1,1988 Summer,0,BAR,Barbados,17,1,7,20,0,0,0,0,0.85
2991,1988,1,1988 Summer,0,BEL,Belgium,59,24,16,65,2,0,0,2,0.908
2992,1988,1,1988 Summer,0,BEN,Benin,7,1,2,7,0,0,0,0,1.0
2993,1988,1,1988 Summer,0,BER,Bermuda,12,1,6,12,0,0,0,0,1.0
2994,1988,1,1988 Summer,0,BHU,Bhutan,3,0,1,2,0,0,0,0,1.5
2995,1988,1,1988 Summer,0,BIZ,Belize,10,0,2,7,0,0,0,0,1.429
2996,1988,1,1988 Summer,0,BOL,Bolivia,7,1,6,12,0,0,0,0,0.583
2997,1988,1,1988 Summer,0,BOT,Botswana,8,0,2,8,0,0,0,0,1.0
2998,1988,1,1988 Summer,0,BRA,Brazil,160,33,21,106,6,1,2,3,1.509
2999,1988,1,1988 Summer,0,BRN,Bahrain,7,0,3,7,0,0,0,0,1.0
3000,1988,1,1988 Summer,0,BUL,Bulgaria,172,68,16,120,35,10,12,13,1.433
3001,1988,1,1988 Summer,0,BUR,Burkina Faso,6,1,2,7,0,0,0,0,0.857
3002,1988,1,1988 Summer,0,CAF,Central African Republic,15,0,3,4,0,0,0,0,3.75
3003,1988,1,1988 Summer,0,CAN,Canada,328,105,23,193,10,3,2,5,1.699
3004,1988,1,1988 Summer,0,CAY,Cayman Islands,8,1,2,7,0,0,0,0,1.143
3005,1988,1,1988 Summer,0,CGO,Congo (Brazzaville),7,2,1,7,0,0,0,0,1.0
3006,1988,1,1988 Summer,0,CHA,Chad,6,0,1,6,0,0,0,0,1.0
3007,1988,1,1988 Summer,0,CHI,Chile,17,1,6,14,1,0,1,0,1.214
3008,1988,1,1988 Summer,0,CHN,China,270,124,25,149,27,4,11,12,1.812
3009,1988,1,1988 Summer,0,CHN,China-1,2,0,1,1,1,1,0,0,2.0
3010,1988,1,1988 Summer,0,CHN,China-2,2,0,1,1,0,0,0,0,2.0
3011,1988,1,1988 Summer,0,CIV,Cote d'Ivoire,28,17,5,10,0,0,0,0,2.8
3012,1988,1,1988 Summer,0,CMR,Cameroon,15,2,4,21,0,0,0,0,0.714
3013,1988,1,1988 Summer,0,COD,Congo (Kinshasa),15,2,3,15,0,0,0,0,1.0
3014,1988,1,1988 Summer,0,COK,Cook Islands,7,1,3,8,0,0,0,0,0.875
3015,1988,1,1988 Summer,0,COL,Colombia,40,6,10,34,1,0,0,1,1.176
3016,1988,1,1988 Summer,0,CRC,Costa Rica,16,7,6,18,1,0,1,0,0.889
3017,1988,1,1988 Summer,0,CYP,Cyprus,9,2,4,10,0,0,0,0,0.9
3018,1988,1,1988 Summer,0,DEN,Denmark,78,21,15,73,4,2,1,1,1.068
3019,1988,1,1988 Summer,0,DJI,Djibouti,6,0,2,5,1,0,0,1,1.2
3020,1988,1,1988 Summer,0,DOM,Dominican Republic,16,1,5,15,0,0,0,0,1.067
3021,1988,1,1988 Summer,0,ECU,Ecuador,13,3,6,15,0,0,0,0,0.867
3022,1988,1,1988 Summer,0,EGY,Egypt,49,1,12,36,0,0,0,0,1.361
3023,1988,1,1988 Summer,0,ESA,El Salvador,6,1,4,7,0,0,0,0,0.857
3024,1988,1,1988 Summer,0,ESP,Spain,229,29,24,130,4,1,1,2,1.762
3025,1988,1,1988 Summer,0,FIJ,Fiji,23,4,5,31,0,0,0,0,0.742
3026,1988,1,1988 Summer,0,FIN,Finland,78,19,15,66,4,1,1,2,1.182
3027,1988,1,1988 Summer,0,FRA,France,266,74,23,167,16,6,4,6,1.593
3028,1988,1,1988 Summer,0,FRG,West Germany,345,103,24,193,40,11,14,15,1.788
3029,1988,1,1988 Summer,0,FRG,West Germany-1,2,0,1,1,0,0,0,0,2.0
3030,1988,1,1988 Summer,0,FRG,West Germany-2,2,0,1,1,0,0,0,0,2.0
3031,1988,1,1988 Summer,0,GAB,Gabon,2,1,2,2,0,0,0,0,1.0
3032,1988,1,1988 Summer,0,GAM,Gambia,6,1,2,6,0,0,0,0,1.0
3033,1988,1,1988 Summer,0,GBR,Great Britain,344,126,22,190,24,5,10,9,1.811
3034,1988,1,1988 Summer,0,GBR,Great Britain-1,2,0,1,1,0,0,0,0,2.0
3035,1988,1,1988 Summer,0,GBR,Great Britain-2,2,0,1,1,0,0,0,0,2.0
3036,1988,1,1988 Summer,0,GDR,East Germany,259,102,16,157,102,37,35,30,1.65
3037,1988,1,1988 Summer,0,GEQ,Equatorial Guinea,6,2,1,7,0,0,0,0,0.857
3038,1988,1,1988 Summer,0,GHA,Ghana,16,6,3,13,0,0,0,0,1.231
3039,1988,1,1988 Summer,0,GRE,Greece,56,12,12,43,1,0,0,1,1.302
3040,1988,1,1988 Summer,0,GRN,Grenada,6,2,2,7,0,0,0,0,0.857
3041,1988,1,1988 Summer,0,GUA,Guatemala,28,3,8,16,0,0,0,0,1.75
3042,1988,1,1988 Summer,0,GUI,Guinea,6,0,3,7,0,0,0,0,0.857
3043,1988,1,1988 Summer,0,GUM,Guam,19,5,7,22,0,0,0,0,0.864
3044,1988,1,1988 Summer,0,GUY,Guyana,8,1,3,8,0,0,0,0,1.0
3045,1988,1,1988 Summer,0,HAI,Haiti,4,1,2,5,0,0,0,0,0.8
